,time,lat,lon,delta,dist,heading,rad_heading,m/s,knots
1224,2021-10-30 03:45:26,-33.82746974006295204,151.28472475335001945,1.0,2.0418358919533874,-163.8943832254284,-2.860496612809089,2.0418358919533874,3.96901044755824
1225,2021-10-30 03:45:27,-33.82749069482088089,151.28470807336270809,1.0,2.7904313849188966,-146.40286024704506,-2.555211945648055,2.7904313849188966,5.424163304986288
1226,2021-10-30 03:45:28,-33.827515505254268646,151.28469080664217472,1.0,3.1824736509429044,-149.85099135328701,-2.6153931864924114,3.1824736509429044,6.186232311543459
1227,2021-10-30 03:45:29,-33.827541489154100418,151.2846732884645462,1.0,3.307026426542748,-150.63490111057524,-2.629074992795601,3.307026426542748,6.42834347707656
1228,2021-10-30 03:45:30,-33.82757183164358139,151.28465451300144196,1.0,3.7878633081211444,-152.68702494841483,-2.6648913104245637,3.7878633081211444,7.363015364311438
1229,2021-10-30 03:45:31,-33.82760477252304554,151.28463565371930599,1.0,4.049443772299437,-154.4609273673622,-2.695851748244287,4.049443772299437,7.8714869801216265
1230,2021-10-30 03:45:32,-33.827640563249588013,151.28462383523583412,1.0,4.117875825255859,-164.59247734868694,-2.8726806537487737,4.117875825255859,8.004508215668649
1231,2021-10-30 03:45:33,-33.827678868547081947,151.28460723906755447,1.0,4.518025520311393,-160.12051177457033,-2.7946301304446006,4.518025520311393,8.78233679950418
1232,2021-10-30 03:45:34,-33.82771759293973446,151.28458737395703793,1.0,4.672377569957963,-156.82287414838217,-2.7370754963299673,4.672377569957963,9.082373105097366
1233,2021-10-30 03:45:35,-33.82775740697979927,151.28456641919910908,1.0,4.82339678526189,-156.28643246147823,-2.727712822648541,4.82339678526189,9.375930900650612
1234,2021-10-30 03:45:36,-33.82779671810567379,151.28454663790762424,1.0,4.729264097029799,-157.2196295157624,-2.7440001838157118,4.729264097029799,9.192951639426791
1235,2021-10-30 03:45:37,-33.82783167064189911,151.28452610224485397,1.0,4.317897806743542,-153.87946831857053,-2.6857033733773585,4.317897806743542,8.393319744251592
1236,2021-10-30 03:45:38,-33.82786184549331665,151.28450422547757626,1.0,3.9119628429220175,-148.8231866291342,-2.597454609988393,3.9119628429220175,7.604245500436906
1237,2021-10-30 03:45:39,-33.827894870191812515,151.28448327071964741,1.0,4.144989206364159,-152.09636702859984,-2.6545823849708117,4.144989206364159,8.057212398855732
1238,2021-10-30 03:45:40,-33.82792864926159382,151.284463657066226,1.0,4.163498277840205,-154.14550087520468,-2.6903465174081225,4.163498277840205,8.093191146390014
1239,2021-10-30 03:45:41,-33.82796376943588257,151.2844462227076292,1.0,4.216593356459031,-157.49575223039395,-2.7488194343255774,4.216593356459031,8.196399696392747
1240,2021-10-30 03:45:42,-33.827999895438551903,151.28442476503551006,1.0,4.47238151179987,-153.63187859937943,-2.6813821175833854,4.47238151179987,8.693611967423108
1241,2021-10-30 03:45:43,-33.828035350888967514,151.28440397791564465,1.0,4.3782314240939755,-153.92740354952088,-2.6865400009851457,4.3782314240939755,8.51059888433653
1242,2021-10-30 03:45:44,-33.82807038724422455,151.28438050858676434,1.0,4.452264523216439,-150.7928178302734,-2.631831159498283,4.452264523216439,8.654507679867134
1243,2021-10-30 03:45:45,-33.828099891543388367,151.2843563687056303,1.0,3.962764269375209,-145.6734079998219,-2.5424806021979394,3.962764269375209,7.702995548439384
1244,2021-10-30 03:45:46,-33.828126881271600723,151.28433155827224255,1.0,3.77319739408517,-142.50506093752452,-2.48718251411496,3.77319739408517,7.334507115308093
